Catentry ID,Reco1,Reco2,Reco3,Reco4,Reco5,Reco6,Reco7,Reco8
999945130,999933400,999934388,999932682,999933930,999945558,999945194,999934956,999932512
999945142,999933452,999934492,999934856,999944818,999932370,999944882,999945194,999945662
999945156,3821569,999941904,999942444,999934428,999942504,999953944,,
999945162,999945006,1269619,999952428,999934428,999942504,999942120,,
999945170,999944022,999933294,999934594,999940418,999934760,999936484,999943940,999944102
999945172,999943058,999943970,999945588,999932256,999932464,999952876,999943700,999945176
999945176,999944756,999935632,999936634,999936364,999943540,999943700,999938476,999932590
999945178,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945180,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945182,999951452,999934440,999934648,999944298,999932162,999945610,50449578,50449570
999945194,999933452,999934492,999934856,999944818,999932370,999944882,999945142,999935008
999945200,999935040,999942332,999946240,999937060,,,,
999945208,999946348,999952454,999941198,999955480,999945304,,,
999945214,999944902,999945058,3343294,50014282,3817657,999955212,999934532,999952798
999945222,999944076,999933554,999934646,999934812,999936538,999943728,999943994,999944154
999945224,999942950,999943866,999945432,999945692,999932308,999952736,999952820,999952904
999945228,999941164,999942272,999949638,999955102,999933042,999934810,999934020,999935112
999945230,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945232,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945234,999933452,999934492,999934856,999944818,999932370,999944882,999945142,999945194
999945252,999936560,4746617,4740752,50205293,999939642,999937426,999933324,999946746
999945260,999946352,999941958,999943362,3817657,999934480,999946872,,
999945266,999945422,999944902,999936790,,,,,
999945274,999944130,999933346,999940472,999934864,999936592,999952684,999939584,999934698
999945276,999950490,999943918,999945484,999932152,999932360,999952764,999944830,999935008
999945280,999932512,999952476,1157445,999932886,999934654,999933812,999934956,999934748
999945282,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945284,999935528,999936256,999943594,999939558,50449576,50449578,50449570,50449574
999945286,999933504,999934700,999944350,999932214,999932122,999934336,4758163,4756731
999945304,999944836,999942440,999938932,999952454,,,,
999945312,4777876,999950396,3817657,3795133,999955212,999934532,999942062,999952798
999945318,999945006,999944902,1269619,999952428,999934428,999942504,,
999945326,999944754,999933606,999934750,999934916,999936646,999940418,999938642,999943940
999945328,999943220,999951140,999943004,999945536,999932204,999932412,999952792,999952848
999945332,999941164,999942272,999949638,999955102,999933042,999934810,999934020,999935112
999945334,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945336,999935580,999936310,999936580,999943486,4777642,4758163,4756731,50029286
999945338,999933556,999934596,999934752,999944402,999932266,999932174,999935112,999942272
999945356,999946602,50064707,50257299,4758167,999931798,999931842,999943486,999939928
999945364,4777878,999950368,999940884,999949988,999931840,1224249,999955186,999933320
999945370,999944902,999945058,3343294,50014282,3817657,999955212,999934532,999952798
999945378,999943968,999933450,999934490,999934708,999936430,999944048,,
999945380,999943058,999943970,999945588,999932256,999932464,999952876,999943700,999945176
999945384,999941056,999934564,999933162,999951960,999932938,999934706,999933916,999935008
999945386,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945388,999935632,999936364,999936634,999943540,999943700,999945176,999938476,999932590
999945390,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945408,999931772,999931766,999952632,999940498,999937642,,,
999945416,3821569,999941904,999942444,999934428,999942504,999953944,,
999945422,999945266,999944902,999936790,,,,,
999945430,999944076,999933554,999934646,999934812,999936538,999943728,999943994,999944154
999945432,999942950,999943866,999951296,999945692,999932308,999952736,999952820,999952904
999945436,999941110,4740806,4745355,4777642,4758163,4756731,50029286,50029288
999945438,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945440,999935528,999936256,999943594,999939558,50449576,50449578,50449570,50449574
999945442,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945468,999946348,999952454,999941198,999955480,999945304,,,
999945474,999945006,1269619,999952428,999934428,999942504,999942120,,
999945482,999944754,999933606,999934750,999934916,999936646,999944048,999935112,999942272
999945484,999950490,999943918,999951322,999932152,999932360,999952764,999944830,999935008
999945488,999940198,999941060,999950050,999945644,1265959,,,
999945490,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945492,999935580,999936310,999936580,999943486,4777642,4758163,4756731,50029286
999945494,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945512,999946726,4745353,4740792,50449576,50449578,50449570,50449574,999951856
999945520,999946352,999941958,999943362,3817657,999934480,999946872,,
999945526,999944902,999945058,3343294,50014282,3817657,999955212,999934532,999952798
999945534,999944234,999933450,999934490,999934708,999936430,999944048,999934956,999932512
999945536,999943004,999951348,999932204,999932412,999952792,999952848,999952932,999943220
999945540,999944756,999935632,999936634,999936364,999943540,999943700,999938476,999932590
999945542,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945544,999935632,999936364,999936634,999943540,999943700,999945176,999938476,999932590
999945546,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945558,999933400,999934388,999945130,999932682,999945194,999934956,999932512,999934748
999945564,999946602,50064707,50257299,4758167,999931798,999931842,999943486,999939928
999945572,4777876,999950396,3817657,3795133,999955212,999934532,999942062,999952798
999945578,999932298,999944902,3283830,50014278,50207413,1224249,999955186,999933320
999945586,999943968,999933450,999934490,999934708,999936430,999944048,,
999945588,999943058,999943970,999945640,999932256,999932464,999952876,999943700,999945176
999945592,999941164,999942272,999949638,999955102,999933042,999934810,999934020,999935112
999945594,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945596,999935528,999936256,999943594,999939558,50449576,50449578,50449570,50449574
999945598,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945610,999951452,999934440,999934648,999944298,999932162,999932174,50449578,50449570
999945624,999946360,999950368,3817657,999940884,999954000,,,
999945630,999945006,1269619,999952428,999934428,999942504,999942120,,
999945638,999944022,999933294,999934594,999940418,999934760,999936484,999943940,999944102
999945640,999943058,999943970,999945588,999932256,999932464,999952876,999943700,999945176
999945644,999954628,999954740,999941060,999950050,999940198,1265959,,
999945646,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945648,999935632,999936364,999936634,999943540,999943700,999945176,999938476,999932590
999945650,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945662,999933452,999934492,999934856,999944818,999932370,999944882,999945142,999945194
999945668,999941900,999942656,999931838,999938986,999941364,999934480,,
999945676,4777878,999950368,999940884,999949988,999931840,1224249,999955186,999933320
999945682,999944902,999945058,3343294,50014282,3817657,999955212,999934532,999952798
999945686,999950210,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999945690,999944130,999933346,999940472,999934864,999936592,999952684,999939584,999934698
999945692,999942950,999943866,999945432,999932308,999951558,999952736,999952820,999952904
999945696,999932512,999952476,1157445,999932886,999934654,999933812,999934956,999934748
999945698,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945700,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945702,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999945898,999946248,999946836,999946872,999934480,999942174,999945668,,
999945904,999946252,999946840,999946920,999946094,999946098,999955212,999934532,999952798
999945910,999946258,999946496,999946880,999934584,999953860,,,
999945916,999946736,999946884,999946366,999946094,999946098,,,
999945922,999946366,999946102,999945976,999946094,999946098,1224249,999955186,999933320
999945928,999946944,999946232,999946624,,,,,
999945934,999946236,999946950,999946628,999934428,999942504,999942120,,
999945940,999946240,999946828,999946864,999952248,999942332,,,
999945946,999946244,999946960,999946796,999955480,999945304,,,
999945952,999946248,999946836,999946872,999934480,999942174,999945668,,
999945958,999946252,999946840,999946920,999946094,999946098,999955212,999934532,999952798
999945964,999946258,999946496,999946880,999934584,999953860,,,
999945970,999946736,999946884,999946366,999946094,999946098,,,
999945976,999946366,999946102,999946938,999946094,999946098,1224249,999955186,999933320
999945982,999945928,999946232,999946624,,,,,
999945988,999946236,999946950,999946628,999934428,999942504,999942120,,
999945994,999946240,999946828,999946864,999952248,999942332,,,
999946000,999946244,999946960,999946796,999955480,999945304,,,
999946006,999946248,999946836,999946872,999934480,999942174,999945668,,
999946012,999946252,999946840,999946920,999946094,999946098,999955212,999934532,999952798
999946018,999946258,999946496,999946880,999934584,999953860,,,
999946024,999946736,999946884,999946366,999946094,999946098,,,
999946030,999946232,999946784,999946042,999942008,999944160,,,
999946036,999946232,999946784,999946042,999942008,999944160,,,
999946042,999946232,999946784,999946030,999942008,999944160,,,
999946048,999946232,999946784,999946042,999942008,999944160,,,
999946054,999946232,999946784,999946042,999942008,999944160,,,
999946060,999946232,999946784,999946042,999942008,999944160,,,
999946088,999946364,999946594,999946662,3817657,999946884,,,
999946094,999946366,999946102,999945976,999946098,1224249,999955186,999933320,999945044
999946098,999946366,999946102,999945976,999946094,1224249,999955186,999933320,999945044
999946102,999946366,999945976,999946740,999946094,999946098,1224249,999955186,999933320
999946112,4777876,999950396,3817657,3795133,999955212,999934532,999942062,999952798
999946116,4777878,999950368,999940884,999949988,999931840,1224249,999955186,999933320
999946120,3821569,999941904,999942444,999934428,999942504,999953944,,
999946124,999936674,999946522,999946510,999946690,999946884,,,
999946204,50064707,50257299,4758167,999931798,999931842,999943486,999939928,999940274
999946208,50057973,3448784,3448780,999938136,999931840,1224249,999955186,999933320
999946212,999946262,999941148,3448784,3448780,999934428,999953944,,
999946216,999953832,999953748,999952454,999945304,,,,
999946220,50057973,3448784,3448780,999938136,999934480,999946872,,
999946224,999946266,999952532,999952996,3817657,999955212,999934532,999942062,999952798
999946228,50057973,3448784,3448780,999938136,999954000,,,
999946232,999946784,999946042,999946236,999942008,999944160,,,
999946236,999946950,999946628,999946232,999934428,999942504,999942120,,
999946240,999946828,999946864,999946248,999952248,999942332,,,
999946244,999946960,999946796,999955480,999945304,,,,
999946248,999946836,999946872,999946240,999934480,999942174,999945668,,
999946252,999946840,999946920,999946366,999946094,999946098,999955212,999934532,999952798
999946256,999946648,999946240,999946042,999942930,999942336,,,
999946258,999946496,999946880,999934584,999953860,,,,
999946260,50057973,3448784,3448780,999938136,999931840,1224249,999955186,999933320
999946262,999946212,999941148,999952532,999934428,999942504,999953944,,
999946266,999946224,999952532,999952996,3817657,999955212,999934532,999942062,999952798
999946270,999937432,999941478,999953888,999941370,999935734,,,
999946274,999946522,999946510,999946436,999946690,999934532,999946884,,
999946278,999946678,999946570,999946670,50057973,999946884,,,
999946282,999946274,999946522,999946510,999946690,999934532,999946884,,
999946286,50057975,50014338,50014280,50070243,999934532,999931840,999955186,999933320
999946290,999946318,999941472,999934428,999942120,50014280,999953944,,
999946294,999938350,999952480,999951756,999941198,999945304,,,
999946298,999946326,999934480,999942174,50014280,50070243,999946872,,
999946302,999952320,999938458,999952506,999955286,999934532,999955212,999942062,999952798
999946306,999946332,999952326,999942930,999942336,999934428,999954000,,
999946310,999946274,999946522,999946510,999946690,999934532,999946884,,
999946314,50057975,50014338,50014280,50070243,999934532,999931840,999955186,999933320
999946318,999937972,999941472,999934428,999942120,999946510,999953944,,
999946322,999938350,999952480,999951756,999941198,999945304,,,
999946326,999938404,999934480,999942174,999952248,999952404,999941364,,
999946328,999952320,999938458,999952506,999955286,999934532,999955212,999942062,999952798
999946332,999938188,999952326,999942930,999942336,999954000,,,
999946334,4285485,1239027,3518038,4717261,3147773,1238855,3147779,1013857
999946336,999946274,999946522,999946510,999946690,999934532,999946884,,
999946340,4777878,999950368,999940884,999949988,999931840,1224249,999955186,999933320
999946344,3821569,999941904,999942444,3817657,999934428,999953944,,
999946348,999946456,999952454,999941198,999955480,999945304,,,
999946352,999944948,999941958,999943362,3817657,999934480,999946872,,
999946356,4777876,999950396,3817657,3795133,999955212,999934532,999942062,999952798
999946360,999946468,999950368,3817657,999940884,999954000,,,
999946364,999946594,999946662,999946472,3817657,999946884,,,
999946366,999946102,999945976,999946094,999946098,999946252,1224249,999955186,999933320
999946368,4777878,999950368,999940884,999949988,999931840,1224249,999955186,999933320
999946372,3821569,999941904,999942444,3817657,999934428,999953944,,
999946376,4777876,999950396,3817657,3795133,999955212,999934532,999942062,999952798
999946380,999936946,999942612,999942340,999942558,999946884,,,
999946384,50057975,50014338,50014280,50070243,999934532,999931840,999955186,999933320
999946388,999946318,999941472,999934428,999942120,999946510,999953944,,
999946392,999938350,999952480,999951756,999941198,999945304,,,
999946396,999946326,999934480,999942174,50014280,50070243,999946872,,
999946400,999952320,999938458,999952506,999955286,999934532,999955212,999942062,999952798
999946404,999946332,999952326,999942930,999942336,999954000,,,
999946408,999946274,999946522,999946510,999946690,999934532,999946884,,
999946412,50057975,50014338,50014280,50070243,999934532,999931840,999955186,999933320
999946416,999946318,999941472,999934428,999942120,999946510,999953944,,
999946420,999938350,999952480,999951756,999941198,999945304,,,
999946424,999946326,999934480,999942174,50014280,50070243,999946872,,
999946428,999952320,999938458,999952506,999955286,999934532,999955212,999942062,999952798
999946430,50057977,999946522,999946510,999946690,999946884,,,
999946432,999946332,999952326,999942930,999942336,999934428,999954000,,
999946436,999946274,999946522,999946510,999946690,999934532,999946884,,
999946440,999946274,999946522,999946510,999946690,999934532,999946884,,
999946444,999946274,999946522,999946510,999946690,999934428,999946884,,
999946448,4777878,999950368,999940884,999949988,999931840,1224249,999955186,999933320
999946452,3821569,999941904,999942444,999934428,999942504,999953944,,
999946456,999946348,999952454,999941198,999955480,999945304,,,
999946460,999946352,999941958,999943362,999934480,999945668,999946872,,
999946464,4777876,999950396,3817657,3795133,999955212,999934532,999942062,999952798
999946468,999946360,999952326,999942930,999942336,999954000,,,
999946472,999946364,999946594,999946662,3817657,999946884,,,
999946476,4777878,999950368,999940884,999949988,999931840,1224249,999955186,999933320
999946480,3821569,999941904,999942444,3817657,999934428,999953944,,
999946484,4777876,999950396,3817657,3795133,999955212,999934532,999942062,999952798
999946488,999939600,999946522,999946510,999946690,999946884,,,
999946490,999944628,4746617,4740752,50205293,999939642,999937426,999933324,999946746
999946494,999946630,999939040,999942930,999942336,999954000,,,
999946496,999946258,999946652,999946880,999934584,999953860,,,
999946498,999946554,999946430,999946510,999946690,999946884,,,
999946502,999941684,999937000,999942224,999942008,999944160,,,
999946506,999944628,4746617,4740752,50205293,999939642,999937426,999933324,999946746
999946510,999946274,999946522,999946690,999934428,999946884,,,
999946514,999946614,999938932,999941198,999955480,999945304,,,
999946518,999946682,999946430,999946510,999946690,999946884,,,
999946522,999946274,999946510,999946690,999946618,999934532,999946884,,
999946526,999946626,999938986,999934480,999942174,999945668,999946872,,
999946530,50014278,999946430,999946510,999946690,999946884,,,
999946534,999941812,4745353,4740792,50449576,50449578,50449570,50449574,999951856
999946538,999946602,50064707,50257299,4758167,999931798,999931842,999943486,999939928
999946542,999946562,50064707,50257299,4758167,999931798,999931842,999943486,999939928
999946546,4777874,3283830,50207415,50207413,999931840,1224249,999955186,999933320
999946550,999941684,999937000,999942224,999942008,999944160,,,
999946554,999946498,999946430,999946510,999946690,999946884,,,
999946558,999946646,1269619,999934428,999942504,999942120,999953944,,
999946562,999946542,50064707,50257299,4758167,999931798,999931842,999943486,999939928
999946570,999946278,999946678,999946670,999946666,999946884,,,
999946574,999946582,999946430,999946510,999946690,999946884,,,
999946578,999946366,999946102,999945976,999946094,999946098,1224249,999955186,999933320
999946582,999946574,999946430,999946510,999946690,999946884,,,
999946586,999946574,999946430,999946510,999946690,999946884,,,
999946590,999931794,999946430,999946510,999946690,999946884,,,
999946594,999946364,999946662,999946088,3817657,999946884,,,
999946598,999946726,4745353,4740792,50449576,50449578,50449570,50449574,999951856
999946602,999945564,50064707,50257299,4758167,999931798,999931842,999943486,999939928
999946606,999946726,4745353,4740792,50449576,50449578,50449570,50449574,999951856
999946610,999936080,999955102,999933042,999934810,999934020,999934696,999942272,999952528
999946614,999946650,999938932,999941198,999955480,999945304,,,
999946618,999946274,999946522,999946510,999946690,999934532,999946884,,
999946620,999946366,999946102,999945976,999946094,999946098,1224249,999955186,999933320
999946622,999946274,999946522,999946510,999946690,999934532,999946884,,
999946624,999946232,999946784,999946042,999942008,999944160,,,
999946626,999946654,999938986,999934480,999942174,999945668,999946872,,
999946628,999946236,999946950,999946788,999934428,999942504,999942120,,
999946630,999946494,999939040,999942930,999942336,999954000,,,
999946632,999946240,999946828,999946864,999952248,999942332,,,
999946634,4777874,3283830,50207415,50207413,999931840,1224249,999955186,999933320
999946636,999946244,999946960,999946796,999955480,999945304,,,
999946638,999946498,999946430,999946510,999946690,999946884,,,
999946640,999946248,999946836,999946872,999946094,999946098,999934480,,
999946642,999941684,999937000,999942224,999942008,999944160,,,
999946644,999946252,999946840,999946920,999946094,999946098,999955212,999934532,999952798
999946646,999946558,1269619,999934428,999942504,999942120,999953944,,
999946648,999946256,999946688,999946042,999942930,999942336,,,
999946650,999946614,999938932,999941198,999955480,999945304,,,
999946652,999946258,999946496,999946880,999934584,999953860,,,
999946654,999946626,999938986,999934480,999942174,999945668,999946872,,
999946656,999946736,999946884,999946366,999946094,999946098,,,
999946658,999931792,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999946660,999946366,999946102,999945976,999946094,999946098,1224249,999955186,999933320
999946662,999946364,999946594,999950368,3817657,999946884,,,
999946664,999946232,999946784,999946042,999942008,999944160,,,
999946666,999946278,999946678,999946570,999946670,999946884,,,
999946668,999946236,999946950,999946628,999946094,999946098,999934428,,
999946670,999946278,999946678,999946570,999938136,999946884,,,
999946672,999946240,999946828,999946864,999952248,999942332,,,
999946674,999946278,999946678,999946570,999946670,999946884,,,
999946676,999946244,999946960,999946796,999955480,999945304,,,
999946678,999946278,999946570,999946670,3448780,999946884,,,
999946680,999946248,999946836,999946872,999946094,999946098,999934480,,
999946682,999946518,999946430,999946510,999946690,999946884,,,
999946684,999946252,999946840,999946920,999946094,999946098,999955212,999934532,999952798
999946686,999946518,999946430,999946510,999946690,999946884,,,
999946688,999946256,999946648,999945976,999946094,999946098,,,
999946690,999946274,999946522,999946510,50014338,999934532,999946884,,
999946692,999946258,999946496,999946880,999934584,999953860,,,
999946694,50205293,4746617,4740752,999939642,999937426,999940874,999933324,999946746
999946696,999946736,999946884,999946366,999946094,999946098,,,
999946700,999946366,999946102,999945976,999946094,999946098,1224249,999955186,999933320
999946702,999946714,4129042,999951544,999942244,999909311,50199831,3200917,3373732
999946704,999946232,999946784,999946042,999942008,999944160,,,
999946706,999946754,999946722,50064707,4758167,999931798,999943486,999939928,999940274
999946708,999946236,999946950,999946628,999946094,999946098,999934428,,
999946710,50061783,999939642,999946738,999946742,999946746,999944388,999941062,999936486
999946712,999946240,999946828,999946864,999952248,999942332,,,
999946714,999946702,4129042,999951544,999942244,999909311,50199831,3200917,3373732
999946716,999946244,999946960,999946796,999955480,999945304,,,
999946718,999946602,50064707,50257299,4758167,999931798,999931842,999943486,999939928
999946720,999946248,999946836,999946872,999946094,999946098,999934480,,
999946722,999946754,999946706,50064707,4758167,999931798,999943486,999939928,999940274
999946724,999946252,999946840,999946920,999946094,999946098,999955212,999934532,999952798
999946726,999945096,4745353,4740792,50449576,50449578,50449570,50449574,999951856
999946728,999946256,999946648,999946944,999942930,999942336,,,
999946730,999946602,50064707,50257299,4758167,999931798,999931842,999943486,999939928
999946732,999946258,999946496,999946880,999934584,999953860,,,
999946734,999946726,4745353,4740792,50449576,50449578,50449570,50449574,999951856
999946736,999946656,999946884,999946366,999946094,999946098,,,
999946738,50061783,999939642,999946710,999946742,999946746,999944388,999941062,999936486
999946740,999946366,999946102,999945976,999946094,999946098,1224249,999955186,999933320
999946742,50061783,999939642,999946710,999946738,999946746,999944388,999941062,999936486
999946744,999946232,999946784,999946042,999942008,999944160,,,
999946746,50061783,999939642,999946710,999946738,999946742,999944388,999941062,999936486
999946748,999946236,999946950,999946628,999946094,999946098,999934428,,
999946750,50061783,999939642,999946710,999946738,999946742,999946746,999944388,999941062
999946752,999946240,999946828,999946864,999952248,999942332,,,
999946754,999946706,50064707,4758167,999931798,999943486,999939928,999940274,999946538
999946756,999946244,999946960,999946796,999955480,999945304,,,
999946760,999946248,999946836,999946872,999934480,999942174,999945668,,
999946764,999946252,999946840,999946920,999946094,999946098,999955212,999934532,999952798
999946768,999946256,999946648,999945976,999946094,999946098,,,
999946772,999946258,999946496,999946880,999934584,999953860,,,
999946776,999946736,999946884,999946366,999946094,999946098,,,
999946780,999946366,999946102,999945976,999946094,999946098,1224249,999955186,999933320
999946784,999946232,999946042,999946624,999942008,999944160,,,
999946788,999946236,999946950,999946628,999946094,999946098,999934428,,
999946792,999946240,999946828,999946864,999952248,999942332,,,
999946796,999946244,999946960,999946756,999955480,999945304,,,
999946800,999946248,999946836,999946872,999934480,999942174,999945668,,
999946804,999946252,999946840,999946920,999952320,3817657,999955212,999934532,999952798
999946808,999946256,999946648,999946042,999942930,999942336,,,
999946812,999946258,999946496,999946880,999934584,999953860,,,
999946816,999946736,999946884,999946366,999946094,999946098,,,
999946820,999946232,999946784,999946042,999942008,999944160,,,
999946824,999946236,999946950,999946628,999946094,999946098,999934428,,
999946828,999946240,999946752,999946864,999952248,999942332,,,
999946830,4746617,50205293,999939642,999937426,999940874,999933324,999946746,999946742
999946832,999946244,999946960,999946796,999955480,999945304,,,
999946836,999946248,999946760,999946872,999934480,999942174,999945668,,
999946840,999946252,999946764,999946920,999946094,999946098,999955212,999934532,999952798
999946844,999946256,999946648,999946042,999942930,999942336,,,
999946848,999946736,999946884,999946366,999946094,999946098,,,
999946852,999946366,999946102,999945976,999946094,999946098,1224249,999955186,999933320
999946856,999945928,999946232,999946624,,,,,
999946860,999946236,999946950,999946628,999934428,999942504,999942120,,
999946864,999946240,999946828,999946902,999952248,999942332,,,
999946868,999946244,999946960,999946796,999955480,999945304,,,
999946872,999946248,999946836,999946914,999934480,999942174,999945668,,
999946876,999946252,999946840,999946920,999952320,3817657,999955212,999934532,999952798
999946880,999946258,999946496,999946926,999934584,999953860,,,
999946884,999946736,999946932,999946366,999946094,999946098,,,
999946888,999946366,999946102,999945976,999946094,999946098,1224249,999955186,999933320
999946892,999945928,999946232,999946624,,,,,
999946896,999946236,999946950,999946628,999946094,999946098,999934428,,
999946902,999946240,999946828,999946864,999952248,999942332,,,
999946908,999946244,999946960,999946796,999955480,999945304,,,
999946914,999946248,999946836,999946872,999934480,999942174,999945668,,
999946920,999946252,999946840,999946972,999946094,999946098,999955212,999934532,999952798
999946926,999946258,999946496,999946880,999934584,999953860,,,
999946932,999946736,999946884,999946366,999946094,999946098,,,
999946938,999946366,999946102,999945976,999946094,999946098,1224249,999955186,999933320
999946944,999945928,999946258,999946804,,,,,
999946950,999946236,999946628,999946860,999934428,999942504,999942120,,
999946954,999946240,999946828,999946864,999952248,999942332,,,
999946960,999946244,999946796,999946868,999955480,999945304,,,
999946966,999946248,999946836,999946872,999934480,999942174,999945668,,
999946972,999946252,999946840,999946920,999952320,3817657,999955212,999934532,999952798
999946978,999946258,999946496,999946880,999934584,999953860,,,
999946984,999946736,999946884,999946366,999946094,999946098,,,
999946990,999946366,999946102,999945976,999946094,999946098,1224249,999955186,999933320
999946996,999945928,999946240,999946828,,,,,
999947002,999946236,999946950,999946628,999934428,999942504,999942120,,
999947008,999946240,999946828,999946864,999952248,999942332,,,
999947014,999946244,999946960,999946796,999955480,999945304,,,
999947600,3605480,1267009,1203815,50422734,50198097,50208421,,
999949428,999950152,999938986,999934480,999942174,999945668,999946872,,
999949454,999955870,999939040,999942930,999942336,999954000,,,
999949480,999955898,,,,,,,
999949492,999941110,4740806,4745355,4777642,4758163,4756731,50029286,50029288
999949506,999955926,,,,,,,
999949518,999955854,999939178,999953090,999953342,999944206,999944258,999944362,999935930
999949532,999949714,3283830,50207415,50207413,999931840,1224249,999955186,999933320
999949558,999954056,1269619,999934428,999942504,999942120,999953944,,
999949584,999950152,999938986,999934480,999942174,999945668,999946872,,
999949586,999941002,999941408,999933110,999949612,4745353,4740792,50449576,50449578
999949596,999931776,999954122,999941650,999954682,999935944,999949674,999950024,999931772
999949610,999956204,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999949612,999941002,999941408,999933110,999949586,4745353,4740792,50449576,50449578
999949622,999931768,999931770,999931774,999954150,999941704,999943592,999935996,999949700
999949636,999955870,999939040,999942930,999942336,999954000,,,
999949638,999941164,999942272,999955102,999933042,999934810,999934020,999935112,999934696
999949648,999941326,999943162,999942200,999950080,999931768,999931770,999931774,999941974
999949662,999955898,,,,,,,
999949674,999931776,999954122,999941650,999954682,999935944,999949596,999950024,999931772
999949688,999955926,,,,,,,
999949690,3283830,50207415,50207413,999931840,1224249,999955186,999933320,999945044
999949700,999931768,999931770,999931774,999954150,999941704,999943592,999935996,999949622
999949714,999951182,3283830,50207415,50207413,999931840,1224249,999955186,999933320
999949716,1269619,999934428,999942504,999942120,999953944,,,
999949726,999931776,999954122,999941650,999954682,999935944,999949596,999950024,999931772
999949740,999950152,999938986,999934480,999942174,999945668,999946872,,
999949742,999953302,3283830,50207415,50207413,999931840,1224249,999955186,999933320
999949752,999931776,999954122,999941650,999954682,999935944,999949596,999950024,999931772
999949768,999956204,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999949770,999938946,1269619,999934428,999942504,999942120,999953944,,
999949780,999931768,999931770,999931774,999954150,999941704,999943592,999935996,999949622
999949794,999955870,999939040,999942930,999942336,999954000,,,
999949796,999933492,999949848,3283830,50014278,999931840,1224249,999955186,999933320
999949806,999931776,999954122,999941650,999954682,999935944,999949596,999950024,999931772
999949820,999955898,,,,,,,
999949822,999949874,1269619,999952428,999934428,999953944,,,
999949832,999931768,999931770,999931774,999954150,999941704,999943592,999935996,999949622
999949846,999955926,,,,,,,
999949848,999933492,999949874,3283830,50014278,999931840,1224249,999955186,999933320
999949858,999941326,999943162,999949648,999950080,999931768,999931770,999931774,999941974
999949874,999949822,999949848,1269619,999952428,999934428,999953944,,
999949884,999931776,999954122,999941650,999954682,999935944,999949596,999950024,999931772
999949904,999937432,999941478,999953888,999935734,999941370,1224249,999955186,999933320
999949912,999931768,999931770,999931774,999954150,999941704,999943592,999935996,999949622
999949928,999949714,3283830,50207415,50207413,999931840,1224249,999955186,999933320
999949930,999933492,999949848,3343294,50014282,999955212,999934532,999942062,999952798
999949940,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999949956,999954056,1269619,999934428,999942504,999942120,999953944,,
999949958,50014282,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999949960,999935052,3283830,50207415,50207413,999931840,1224249,999955186,999933320
999949968,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999949984,999950152,999938986,999934480,999942174,999945668,999946872,,
999949986,999953692,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999949988,4777878,999950368,999940884,3817657,999931840,1224249,999955186,999933320
999949996,3515076,999954476,999954616,3689844,50092038,3032786,3111427,4737836
999950012,999956204,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999950014,999950042,999952882,999952118,3343294,3817657,999955212,999934532,999952798
999950016,4777876,999950396,3817657,3795133,999955212,999934532,999942062,999952798
999950024,999931776,999954122,999941650,999954682,999935944,999949596,999950108,999931772
999950040,999955870,999939040,999942930,999942336,999954000,,,
999950042,999950014,999952882,999954700,999955396,999936894,999955212,999934532,999952798
999950050,999940250,999941060,999931756,999952142,999952116,999940034,999951116,999951142
999950052,999931768,999931770,999931774,999954150,999941704,999943592,999935996,999949622
999950068,999951234,999938932,999941198,999955480,999945304,,,
999950070,999950098,3343294,999952320,3817657,999955212,999934532,999942062,999952798
999950078,999931756,999952142,999952116,999940034,999942032,999951116,999951142,999950162
999950080,999941326,999943162,999949648,999950164,999931768,999931770,999931774,999941974
999950096,999949714,3283830,50207415,50207413,999931840,1224249,999955186,999933320
